dyn,pqif,seed,sim,vr,f,quadrant,shape,mean_q,std_q,mean_all,std_all
sequences,0.25,28,12,-22.0,7.18,q3,"(150, 50)",0.0034113806394063103,0.06486999619626427,1.74183597286601e-19,0.06392719549537897
sequences,0.25,28,12,-22.0,7.18,q4,"(150, 150)",-0.00111836185688508,0.06344237551515153,1.74183597286601e-19,0.06392719549537897
sequences,0.25,29,12,-22.0,7.18,q1,"(50, 50)",0.0034474227475704946,0.0635548785966285,2.3240036519826604e-20,0.0640550083028169
sequences,0.25,29,12,-22.0,7.18,q2,"(50, 150)",-0.0011360136470465155,0.06374947012699748,2.3240036519826604e-20,0.0640550083028169
sequences,0.25,29,12,-22.0,7.18,q3,"(150, 50)",-0.0009494024802823313,0.06471261272289044,2.3240036519826604e-20,0.0640550083028169
sequences,0.25,29,12,-22.0,7.18,q4,"(150, 150)",0.0003221237913724522,0.06397391673111001,2.3240036519826604e-20,0.0640550083028169
sequences,0.25,30,12,-22.0,7.18,q1,"(50, 50)",-0.0011763868341957483,0.05939255289027818,1.628438767156168e-19,0.06362839017556556
sequences,0.25,30,12,-22.0,7.18,q2,"(50, 150)",0.0003714636127142501,0.06407394694577435,1.628438767156168e-19,0.06362839017556556
sequences,0.25,30,12,-22.0,7.18,q3,"(150, 50)",-0.0007181043721222899,0.06495137257576938,1.628438767156168e-19,0.06362839017556556
sequences,0.25,30,12,-22.0,7.18,q4,"(150, 150)",0.00023558618617396975,0.0634758457980369,1.628438767156168e-19,0.06362839017556556
sequences,0.25,31,12,-22.0,7.18,q1,"(50, 50)",0.0009916547303085175,0.0644702064262198,-6.976684277074716e-20,0.06396744683124078
sequences,0.25,31,12,-22.0,7.18,q2,"(50, 150)",-0.00032563093158116793,0.06344026370534375,-6.976684277074716e-20,0.06396744683124078
sequences,0.25,31,12,-22.0,7.18,q3,"(150, 50)",0.0010150253100549343,0.06490861543321176,-6.976684277074716e-20,0.06396744683124078
sequences,0.25,31,12,-22.0,7.18,q4,"(150, 150)",-0.00034501387176035577,0.06376356291511559,-6.976684277074716e-20,0.06396744683124078
sequences,0.25,32,12,-22.0,7.18,q1,"(50, 50)",0.0023144785757386343,0.06652151711233473,-2.067497681445408e-19,0.06418809367188527
sequences,0.25,32,12,-22.0,7.18,q2,"(50, 150)",-0.000790463994446255,0.06270923528685433,-2.067497681445408e-19,0.06418809367188527
sequences,0.25,32,12,-22.0,7.18,q3,"(150, 50)",0.0008937875156291645,0.06342957113093022,-2.067497681445408e-19,0.06418809367188527
sequences,0.25,32,12,-22.0,7.18,q4,"(150, 150)",-0.00029256978541680127,0.06463506796318219,-2.067497681445408e-19,0.06418809367188527
sequences,0.25,33,12,-22.0,7.18,q1,"(50, 50)",0.0015798508244897667,0.06311181577767826,-9.296793038227739e-21,0.06424540376217563
sequences,0.25,33,12,-22.0,7.18,q2,"(50, 150)",-0.0005194693385253127,0.06413436108515426,-9.296793038227739e-21,0.06424540376217563
sequences,0.25,33,12,-22.0,7.18,q3,"(150, 50)",-0.00011794275795804379,0.0657742908874331,-9.296793038227739e-21,0.06424540376217563
sequences,0.25,33,12,-22.0,7.18,q4,"(150, 150)",3.89443604906264e-05,0.06389452341495966,-9.296793038227739e-21,0.06424540376217563
sequences,0.25,34,12,-22.0,7.18,q1,"(50, 50)",0.0031364725862921355,0.06388946867954824,-1.7659470462853056e-19,0.06392015188313416
sequences,0.25,34,12,-22.0,7.18,q2,"(50, 150)",-0.0010376091128044052,0.06328498685748615,-1.7659470462853056e-19,0.06392015188313416
sequences,0.25,34,12,-22.0,7.18,q3,"(150, 50)",0.0012139869865700462,0.06480923485130234,-1.7659470462853056e-19,0.06392015188313416
sequences,0.25,34,12,-22.0,7.18,q4,"(150, 150)",-0.00040586973547717065,0.0638202536036453,-1.7659470462853056e-19,0.06392015188313416
sequences,0.25,35,12,-22.0,7.18,q1,"(50, 50)",-0.001957287667375435,0.06467205860592831,1.9518362090521797e-19,0.06481947320462081
sequences,0.25,35,12,-22.0,7.18,q2,"(50, 150)",0.000655946361124023,0.06590466178359869,1.9518362090521797e-19,0.06481947320462081
sequences,0.25,35,12,-22.0,7.18,q3,"(150, 50)",0.0008246427966121703,0.06404237839443691,1.9518362090521797e-19,0.06481947320462081
sequences,0.25,35,12,-22.0,7.18,q4,"(150, 150)",-0.00028157933135927624,0.06472862404884606,1.9518362090521797e-19,0.06481947320462081
sequences,0.25,36,12,-22.0,7.18,q1,"(50, 50)",-0.0007423688370229382,0.06369754419587481,-1.1641462803300442e-21,0.0637348767062277
sequences,0.25,36,12,-22.0,7.18,q2,"(50, 150)",0.00024286546116180296,0.06429536224920342,-1.1641462803300442e-21,0.0637348767062277
sequences,0.25,36,12,-22.0,7.18,q3,"(150, 50)",0.0006820017173066582,0.06314920129817604,-1.1641462803300442e-21,0.0637348767062277
sequences,0.25,36,12,-22.0,7.18,q4,"(150, 150)",-0.00023481423171401868,0.06375124520530219,-1.1641462803300442e-21,0.0637348767062277
sequences,0.25,37,12,-22.0,7.18,q1,"(50, 50)",-0.0010944360546433194,0.06552210900348054,-1.85951431978085e-20,0.06426089456171681
sequences,0.25,37,12,-22.0,7.18,q2,"(50, 150)",0.0003628400613592273,0.06368895232612251,-1.85951431978085e-20,0.06426089456171681
sequences,0.25,37,12,-22.0,7.18,q3,"(150, 50)",-0.00022797420477989466,0.0642737296875399,-1.85951431978085e-20,0.06426089456171681
sequences,0.25,37,12,-22.0,7.18,q4,"(150, 150)",7.770378804913872e-05,0.06430371094205638,-1.85951431978085e-20,0.06426089456171681
sequences,0.25,38,12,-22.0,7.18,q1,"(50, 50)",-0.002425336152014026,0.06410536845474443,-1.8814977193622412e-19,0.06435284860540978
sequences,0.25,38,12,-22.0,7.18,q2,"(50, 150)",0.0008233968177907588,0.06394136081616442,-1.8814977193622412e-19,0.06435284860540978
sequences,0.25,38,12,-22.0,7.18,q3,"(150, 50)",-0.0002540131168393146,0.06487182618244605,-1.8814977193622412e-19,0.06435284860540978
sequences,0.25,38,12,-22.0,7.18,q4,"(150, 150)",8.58028686950462e-05,0.06433802954467559,-1.8814977193622412e-19,0.06435284860540978
sequences,0.25,39,12,-22.0,7.18,q1,"(50, 50)",-0.0029861227742038745,0.06345022879290442,1.463754615590676e-19,0.06468960936375123
sequences,0.25,39,12,-22.0,7.18,q2,"(50, 150)",0.0009716322078080113,0.06444118682683056,1.463754615590676e-19,0.06468960936375123
sequences,0.25,39,12,-22.0,7.18,q3,"(150, 50)",-0.0004975535479060716,0.062867533525232,1.463754615590676e-19,0.06468960936375123
sequences,0.25,39,12,-22.0,7.18,q4,"(150, 150)",0.00017277716376920953,0.06551270434455717,1.463754615590676e-19,0.06468960936375123
sequences,0.25,40,12,-22.0,7.18,q1,"(50, 50)",0.0017171535798950587,0.06260335991421898,2.0228994542680032e-19,0.06348374951755437
sequences,0.25,40,12,-22.0,7.18,q2,"(50, 150)",-0.0005419858665385529,0.06381914423981669,2.0228994542680032e-19,0.06348374951755437
sequences,0.25,40,12,-22.0,7.18,q3,"(150, 50)",0.00021206807660136936,0.06331787945769436,2.0228994542680032e-19,0.06348374951755437
sequences,0.25,40,12,-22.0,7.18,q4,"(150, 150)",-7.310590630381471e-05,0.06351616904447464,2.0228994542680032e-19,0.06348374951755437
sequences,0.25,41,12,-22.0,7.18,q1,"(50, 50)",-0.00378954895305385,0.06511399682365171,-5.815365323422082e-20,0.06377994691178845
sequences,0.25,41,12,-22.0,7.18,q2,"(50, 150)",0.0011919649525926057,0.061702590349413715,-5.815365323422082e-20,0.06377994691178845
sequences,0.25,41,12,-22.0,7.18,q3,"(150, 50)",0.00040402365272128706,0.06537115529414411,-5.815365323422082e-20,0.06377994691178845
sequences,0.25,41,12,-22.0,7.18,q4,"(150, 150)",-0.0001355911199922165,0.06379989578704413,-5.815365323422082e-20,0.06377994691178845
sequences,0.25,42,12,-22.0,7.18,q1,"(50, 50)",-0.003216436885117317,0.06435869437297628,1.30122413936812e-19,0.06409542579123671
sequences,0.25,42,12,-22.0,7.18,q2,"(50, 150)",0.0010134172306745617,0.06495711437843181,1.30122413936812e-19,0.06409542579123671
sequences,0.25,42,12,-22.0,7.18,q3,"(150, 50)",-0.002284956980886896,0.06283014849323283,1.30122413936812e-19,0.06409542579123671
sequences,0.25,42,12,-22.0,7.18,q4,"(150, 150)",0.0007757971357901146,0.06416589971906163,1.30122413936812e-19,0.06409542579123671
sequences,0.25,43,12,-22.0,7.18,q1,"(50, 50)",0.0008802786360380319,0.06393508177803178,1.2541219004635272e-19,0.06377276085386667
sequences,0.25,43,12,-22.0,7.18,q2,"(50, 150)",-0.00026994703847360064,0.06472376847434029,1.2541219004635272e-19,0.06377276085386667
sequences,0.25,43,12,-22.0,7.18,q3,"(150, 50)",-0.00020722911607321825,0.0645852357379647,1.2541219004635272e-19,0.06377276085386667
sequences,0.25,43,12,-22.0,7.18,q4,"(150, 150)",6.696795112693616e-05,0.06315931232469241,1.2541219004635272e-19,0.06377276085386667
sequences,0.25,44,12,-22.0,7.18,q1,"(50, 50)",0.003411339037279914,0.06359155905527551,2.3945257462180905e-19,0.06359759780668087
sequences,0.25,44,12,-22.0,7.18,q2,"(50, 150)",-0.001125939950223249,0.0632375392688525,2.3945257462180905e-19,0.06359759780668087
sequences,0.25,44,12,-22.0,7.18,q3,"(150, 50)",-0.0019232892324250878,0.06301183247539645,2.3945257462180905e-19,0.06359759780668087
sequences,0.25,44,12,-22.0,7.18,q4,"(150, 150)",0.0006637108894243888,0.06389246592106183,2.3945257462180905e-19,0.06359759780668087
sequences,0.25,45,12,-22.0,7.18,q1,"(50, 50)",0.0018221938884758024,0.0635741471579763,-1.8130264617863288e-19,0.06413031062875343
sequences,0.25,45,12,-22.0,7.18,q2,"(50, 150)",-0.000551063470448946,0.06414749790036556,-1.8130264617863288e-19,0.06413031062875343
sequences,0.25,45,12,-22.0,7.18,q3,"(150, 50)",-7.701377459262995e-05,0.06432510543100495,-1.8130264617863288e-19,0.06413031062875343
sequences,0.25,45,12,-22.0,7.18,q4,"(150, 150)",2.615388704458755e-05,0.06411158371316682,-1.8130264617863288e-19,0.06413031062875343
sequences,0.25,46,12,-22.0,7.18,q1,"(50, 50)",0.000789641635123061,0.06444807055265254,-1.0699375499194921e-19,0.063956463933828
sequences,0.25,46,12,-22.0,7.18,q2,"(50, 150)",-0.0002530812044530489,0.0639974003896367,-1.0699375499194921e-19,0.063956463933828
sequences,0.25,46,12,-22.0,7.18,q3,"(150, 50)",-0.00027189752665497327,0.06313269964481948,-1.0699375499194921e-19,0.063956463933828
sequences,0.25,46,12,-22.0,7.18,q4,"(150, 150)",9.292031978888401e-05,0.0641684244329317,-1.0699375499194921e-19,0.063956463933828
sequences,0.25,47,12,-22.0,7.18,q1,"(50, 50)",-0.0015577962286099356,0.06312712634245277,-8.373424303717765e-20,0.06437857223378753
sequences,0.25,47,12,-22.0,7.18,q2,"(50, 150)",0.0005001456234647971,0.06303574529939455,-8.373424303717765e-20,0.06437857223378753
sequences,0.25,47,12,-22.0,7.18,q3,"(150, 50)",-0.00015319907011406467,0.0641459483074344,-8.373424303717765e-20,0.06437857223378753
sequences,0.25,47,12,-22.0,7.18,q4,"(150, 150)",5.272301680409292e-05,0.0650273499678602,-8.373424303717765e-20,0.06437857223378753
sequences,0.25,48,12,-22.0,7.18,q1,"(50, 50)",0.0016905796526744475,0.06458705188863821,-2.442248755251015e-19,0.06434630687930493
sequences,0.25,48,12,-22.0,7.18,q2,"(50, 150)",-0.0005551498048647173,0.06398412466109865,-2.442248755251015e-19,0.06434630687930493
sequences,0.25,48,12,-22.0,7.18,q3,"(150, 50)",0.0008445444963243721,0.06474809124506377,-2.442248755251015e-19,0.06434630687930493
sequences,0.25,48,12,-22.0,7.18,q4,"(150, 150)",-0.0002833561659289597,0.06429843407920957,-2.442248755251015e-19,0.06434630687930493
sequences,0.25,49,12,-22.0,7.18,q1,"(50, 50)",-0.0007542374742469228,0.06195381417574252,4.650343573029893e-21,0.06387268209853017
sequences,0.25,49,12,-22.0,7.18,q2,"(50, 150)",0.0002562209270438092,0.06425598633516463,4.650343573029893e-21,0.06387268209853017
sequences,0.25,49,12,-22.0,7.18,q3,"(150, 50)",-0.0004860969511086882,0.0649582177927833,4.650343573029893e-21,0.06387268209853017
sequences,0.25,49,12,-22.0,7.18,q4,"(150, 150)",0.00015985401287752103,0.06359416871559198,4.650343573029893e-21,0.06387268209853017
sequences,0.5,0,9,-8.5,14.44,q1,"(100, 100)",-0.0003749378194880012,0.06405098449734818,-1.556821738172572e-19,0.0637250534616919
sequences,0.5,0,9,-8.5,14.44,q2,"(100, 100)",0.00037683720053910554,0.06381053440394378,-1.556821738172572e-19,0.0637250534616919
sequences,0.5,0,9,-8.5,14.44,q3,"(100, 100)",-0.0003075859028903322,0.06368944708037028,-1.556821738172572e-19,0.0637250534616919
sequences,0.5,0,9,-8.5,14.44,q4,"(100, 100)",0.0003179984249922387,0.06334197543563773,-1.556821738172572e-19,0.0637250534616919
sequences,0.5,1,9,-8.5,14.44,q1,"(100, 100)",-0.0006190736129905572,0.06319311758824062,9.770632602937007e-20,0.06416074595082245
sequences,0.5,1,9,-8.5,14.44,q2,"(100, 100)",0.0006050130207271113,0.0652910213375469,9.770632602937007e-20,0.06416074595082245
sequences,0.5,1,9,-8.5,14.44,q3,"(100, 100)",0.00047737546691532795,0.06500947076454712,9.770632602937007e-20,0.06416074595082245
sequences,0.5,1,9,-8.5,14.44,q4,"(100, 100)",-0.0004786665432288246,0.06307830669538476,9.770632602937007e-20,0.06416074595082245
sequences,0.5,2,9,-8.5,14.44,q1,"(100, 100)",-0.0003771022678034137,0.06422554686723811,-1.4867399057584956e-19,0.06357801979034362
sequences,0.5,2,9,-8.5,14.44,q2,"(100, 100)",0.0003711165175208201,0.06262331600261259,-1.4867399057584956e-19,0.06357801979034362
sequences,0.5,2,9,-8.5,14.44,q3,"(100, 100)",0.0004962464149506644,0.06412522106566731,-1.4867399057584956e-19,0.06357801979034362
sequences,0.5,2,9,-8.5,14.44,q4,"(100, 100)",-0.0005067008076543488,0.06332563728869042,-1.4867399057584956e-19,0.06357801979034362
sequences,0.5,3,9,-8.5,14.44,q1,"(100, 100)",7.185428814743074e-05,0.06449986233156106,-1.4877360463988698e-19,0.06437035364128103
sequences,0.5,3,9,-8.5,14.44,q2,"(100, 100)",-7.08395970504394e-05,0.06441040729509567,-1.4877360463988698e-19,0.06437035364128103
sequences,0.5,3,9,-8.5,14.44,q3,"(100, 100)",0.0003363522748116784,0.06441351149968018,-1.4877360463988698e-19,0.06437035364128103
sequences,0.5,3,9,-8.5,14.44,q4,"(100, 100)",-0.00034572754468770915,0.06414777500584892,-1.4877360463988698e-19,0.06437035364128103
sequences,0.5,4,9,-8.5,14.44,q1,"(100, 100)",0.0007714044577356615,0.06445852547230188,1.291227532831018e-19,0.06476375732521356
sequences,0.5,4,9,-8.5,14.44,q2,"(100, 100)",-0.0007796327719515082,0.06401205773797042,1.291227532831018e-19,0.06476375732521356
sequences,0.5,4,9,-8.5,14.44,q3,"(100, 100)",-0.0003863337606052974,0.06524954535763265,1.291227532831018e-19,0.06476375732521356
sequences,0.5,4,9,-8.5,14.44,q4,"(100, 100)",0.00039134423258584453,0.06533569455862631,1.291227532831018e-19,0.06476375732521356
sequences,0.5,5,9,-8.5,14.44,q1,"(100, 100)",-3.0322422986389413e-05,0.06434117020559131,-1.2093932730121532e-19,0.06429717598378118
sequences,0.5,5,9,-8.5,14.44,q2,"(100, 100)",2.8593946106057334e-05,0.0643198404208312,-1.2093932730121532e-19,0.06429717598378118
sequences,0.5,5,9,-8.5,14.44,q3,"(100, 100)",0.0009398956936587776,0.06357886975159728,-1.2093932730121532e-19,0.06429717598378118
sequences,0.5,5,9,-8.5,14.44,q4,"(100, 100)",-0.0009484373239949566,0.06493455404318596,-1.2093932730121532e-19,0.06429717598378118
sequences,0.5,6,9,-8.5,14.44,q1,"(100, 100)",0.00040222891429616067,0.0635019665672092,9.770632602937007e-20,0.06391262073785393
sequences,0.5,6,9,-8.5,14.44,q2,"(100, 100)",-0.00041379592175965873,0.06335093772210135,9.770632602937007e-20,0.06391262073785393
sequences,0.5,6,9,-8.5,14.44,q3,"(100, 100)",-0.0010180275589545212,0.06495634432610554,9.770632602937007e-20,0.06391262073785393
sequences,0.5,6,9,-8.5,14.44,q4,"(100, 100)",0.0010258559219956298,0.06379056210097973,9.770632602937007e-20,0.06391262073785393
sequences,0.5,7,9,-8.5,14.44,q1,"(100, 100)",-0.000824798687024395,0.06408033648673186,9.294458138343713e-20,0.06408863209468932
sequences,0.5,7,9,-8.5,14.44,q2,"(100, 100)",0.0008239697436203504,0.06342985015833744,9.294458138343713e-20,0.06408863209468932
sequences,0.5,7,9,-8.5,14.44,q3,"(100, 100)",8.900378916777808e-05,0.06419886503151288,9.294458138343713e-20,0.06408863209468932
sequences,0.5,7,9,-8.5,14.44,q4,"(100, 100)",-8.688535187188331e-05,0.06462303117114178,9.294458138343713e-20,0.06408863209468932
sequences,0.5,8,9,-8.5,14.44,q1,"(100, 100)",-0.001032892090364671,0.06301017164549753,-5.577141784788127e-20,0.06274767777701794
sequences,0.5,8,9,-8.5,14.44,q2,"(100, 100)",0.0010060288370391923,0.06281333606392474,-5.577141784788127e-20,0.06274767777701794
sequences,0.5,8,9,-8.5,14.44,q3,"(100, 100)",0.0009349379908515356,0.06219382909074534,-5.577141784788127e-20,0.06274767777701794
sequences,0.5,8,9,-8.5,14.44,q4,"(100, 100)",-0.0009197768342431329,0.06292480230913042,-5.577141784788127e-20,0.06274767777701794
sequences,0.5,9,9,-8.5,14.44,q1,"(100, 100)",-0.0004909115162323723,0.06327931926787393,-1.8604491405532577e-20,0.0639442735281344
sequences,0.5,9,9,-8.5,14.44,q2,"(100, 100)",0.00047698724499359036,0.06373954641450663,-1.8604491405532577e-20,0.0639442735281344
sequences,0.5,9,9,-8.5,14.44,q3,"(100, 100)",-0.0013221439163453805,0.06288597564814928,-1.8604491405532577e-20,0.0639442735281344
sequences,0.5,9,9,-8.5,14.44,q4,"(100, 100)",0.0012433320802896135,0.06571487869770971,-1.8604491405532577e-20,0.0639442735281344
sequences,0.5,10,9,-8.5,14.44,q1,"(100, 100)",0.00032449999408943524,0.06347574118684039,7.201396418517713e-20,0.06323577040196758
sequences,0.5,10,9,-8.5,14.44,q2,"(100, 100)",-0.00030991931216413175,0.06323828854196839,7.201396418517713e-20,0.06323577040196758
sequences,0.5,10,9,-8.5,14.44,q3,"(100, 100)",-0.0009427832812138275,0.06309893523150352,7.201396418517713e-20,0.06323577040196758
sequences,0.5,10,9,-8.5,14.44,q4,"(100, 100)",0.0009219155970904961,0.06312033955373589,7.201396418517713e-20,0.06323577040196758
sequences,0.5,11,9,-8.5,14.44,q1,"(100, 100)",-0.00023326134981108737,0.06277334631226522,3.9514679295343066e-20,0.06343269047406912
sequences,0.5,11,9,-8.5,14.44,q2,"(100, 100)",0.0002328732277648123,0.06405783316893736,3.9514679295343066e-20,0.06343269047406912
sequences,0.5,11,9,-8.5,14.44,q3,"(100, 100)",-0.0008122435583934161,0.0640892180060684,3.9514679295343066e-20,0.06343269047406912
sequences,0.5,11,9,-8.5,14.44,q4,"(100, 100)",0.0008193902022236129,0.06277923781431106,3.9514679295343066e-20,0.06343269047406912
sequences,0.5,12,9,-8.5,14.44,q1,"(100, 100)",0.0013504468823039965,0.06462895504509816,-5.115806497518734e-20,0.0643651420897738
sequences,0.5,12,9,-8.5,14.44,q2,"(100, 100)",-0.001307314400386483,0.06531039635342571,-5.115806497518734e-20,0.0643651420897738
sequences,0.5,12,9,-8.5,14.44,q3,"(100, 100)",0.002020931055075941,0.06380246419012243,-5.115806497518734e-20,0.0643651420897738
sequences,0.5,12,9,-8.5,14.44,q4,"(100, 100)",-0.002097649026044966,0.06359204519279237,-5.115806497518734e-20,0.0643651420897738
sequences,0.5,13,9,-8.5,14.44,q1,"(100, 100)",0.00020759740003832702,0.06444381408087636,-4.6468400494942094e-20,0.06421301418074092
sequences,0.5,13,9,-8.5,14.44,q2,"(100, 100)",-0.0001945935360538238,0.06514700569952744,-4.6468400494942094e-20,0.06421301418074092
sequences,0.5,13,9,-8.5,14.44,q3,"(100, 100)",-0.0005174411184709936,0.06417670734543852,-4.6468400494942094e-20,0.06421301418074092
sequences,0.5,13,9,-8.5,14.44,q4,"(100, 100)",0.0005174411184709941,0.06300198346176003,-4.6468400494942094e-20,0.06421301418074092
sequences,0.5,14,9,-8.5,14.44,q1,"(100, 100)",0.000588357447429422,0.06429223637840416,-5.581347421659773e-20,0.06395954618965638
sequences,0.5,14,9,-8.5,14.44,q2,"(100, 100)",-0.0005928772274196945,0.06359159594826316,-5.581347421659773e-20,0.06395954618965638
sequences,0.5,14,9,-8.5,14.44,q3,"(100, 100)",0.0008324644660346827,0.0634456528704281,-5.581347421659773e-20,0.06395954618965638
sequences,0.5,14,9,-8.5,14.44,q4,"(100, 100)",-0.0008010299018982302,0.06446491221951894,-5.581347421659773e-20,0.06395954618965638
sequences,0.5,15,9,-8.5,14.44,q1,"(100, 100)",6.697388448547988e-05,0.0635238454444068,4.644118734314216e-20,0.06353190127494243
sequences,0.5,15,9,-8.5,14.44,q2,"(100, 100)",-6.370255283404332e-05,0.06320864435115178,4.644118734314216e-20,0.06353190127494243
sequences,0.5,15,9,-8.5,14.44,q3,"(100, 100)",-0.001313379930296098,0.06414365201894016,4.644118734314216e-20,0.06353190127494243
sequences,0.5,15,9,-8.5,14.44,q4,"(100, 100)",0.0013016919744233244,0.06322473892760402,4.644118734314216e-20,0.06353190127494243
sequences,0.5,16,9,-8.5,14.44,q1,"(100, 100)",0.0006071591800551605,0.06539806265127697,-2.324782277881641e-20,0.06469267818169502
