dyn,pqif,seed,sim,vr,f,quadrant,shape,num_weights,mean_q,std_q,mean_all,std_all,num_zero_weights,num_non_zero_weights,frac_zero_weights
sequences,0.5,41,12,-22.0,7.18,q2,"(100, 100)",3010,0.10875616422105296,0.2864301269360995,0.0753709636600114,0.37039837061203285,28060,11940,0.70
sequences,0.5,41,12,-22.0,7.18,q3,"(100, 100)",3028,0.020916796894971047,0.4305255181272584,0.0753709636600114,0.37039837061203285,28060,11940,0.70
sequences,0.5,41,12,-22.0,7.18,q4,"(100, 100)",2941,0.12776980129342017,0.2761188220905569,0.0753709636600114,0.37039837061203285,28060,11940,0.70
sequences,0.5,42,12,-22.0,7.18,q1,"(100, 100)",2981,0.007010008322759217,0.4361603472087224,0.07508725698139215,0.38378066939920097,28063,11937,0.70
sequences,0.5,42,12,-22.0,7.18,q2,"(100, 100)",2964,0.14747748243376926,0.3161201119222296,0.07508725698139215,0.38378066939920097,28063,11937,0.70
sequences,0.5,42,12,-22.0,7.18,q3,"(100, 100)",3035,0.0012860800301642472,0.43154939965900474,0.07508725698139215,0.38378066939920097,28063,11937,0.70
sequences,0.5,42,12,-22.0,7.18,q4,"(100, 100)",2957,0.1469033618368253,0.30134897083749834,0.07508725698139215,0.38378066939920097,28063,11937,0.70
sequences,0.5,43,12,-22.0,7.18,q1,"(100, 100)",2936,0.03890547431250825,0.4248932610260365,0.0756096134203755,0.35577059378859094,28061,11939,0.70
sequences,0.5,43,12,-22.0,7.18,q2,"(100, 100)",3015,0.11533702291108668,0.2736981377782964,0.0756096134203755,0.35577059378859094,28061,11939,0.70
sequences,0.5,43,12,-22.0,7.18,q3,"(100, 100)",3019,0.034846853020504616,0.4169715877209095,0.0756096134203755,0.35577059378859094,28061,11939,0.70
sequences,0.5,43,12,-22.0,7.18,q4,"(100, 100)",2969,0.11301210127939006,0.2675086714449596,0.0756096134203755,0.35577059378859094,28061,11939,0.70
sequences,0.5,44,12,-22.0,7.18,q1,"(100, 100)",3041,0.019264104539930736,0.4307526444228699,0.07527295451459984,0.37600255615559586,28066,11934,0.70
sequences,0.5,44,12,-22.0,7.18,q2,"(100, 100)",2964,0.13536895185978162,0.2995301018587871,0.07527295451459984,0.37600255615559586,28066,11934,0.70
sequences,0.5,44,12,-22.0,7.18,q3,"(100, 100)",2978,0.01161039203201651,0.43377468036746486,0.07527295451459984,0.37600255615559586,28066,11934,0.70
sequences,0.5,44,12,-22.0,7.18,q4,"(100, 100)",2951,0.13687427193750162,0.29290391877426686,0.07527295451459984,0.37600255615559586,28066,11934,0.70
sequences,0.5,45,12,-22.0,7.18,q1,"(100, 100)",2921,0.01971447535654108,0.45233699399680316,0.07468913565407838,0.38712735421936234,28046,11954,0.70
sequences,0.5,45,12,-22.0,7.18,q2,"(100, 100)",2943,0.1357161271905683,0.3055968318233283,0.07468913565407838,0.38712735421936234,28046,11954,0.70
sequences,0.5,45,12,-22.0,7.18,q3,"(100, 100)",3082,0.008010724606344059,0.4408444519033017,0.07468913565407838,0.38712735421936234,28046,11954,0.70
sequences,0.5,45,12,-22.0,7.18,q4,"(100, 100)",3008,0.13668428508437552,0.30235675909127163,0.07468913565407838,0.38712735421936234,28046,11954,0.70
sequences,0.5,46,12,-22.0,7.18,q1,"(100, 100)",2943,0.0030521848192365843,0.45931007142001007,0.07496604183726789,0.39364388579036086,28065,11935,0.70
sequences,0.5,46,12,-22.0,7.18,q2,"(100, 100)",2970,0.15118960156723987,0.3086831201664486,0.07496604183726789,0.39364388579036086,28065,11935,0.70
sequences,0.5,46,12,-22.0,7.18,q3,"(100, 100)",3044,-0.0006247838385130198,0.4441320408501607,0.07496604183726789,0.39364388579036086,28065,11935,0.70
sequences,0.5,46,12,-22.0,7.18,q4,"(100, 100)",2978,0.14728201972951988,0.3064357345035292,0.07496604183726789,0.39364388579036086,28065,11935,0.70
sequences,0.5,47,12,-22.0,7.18,q1,"(100, 100)",2958,0.027713821202010977,0.48078149762317435,0.07464465236622128,0.39808756782280597,28052,11948,0.70
sequences,0.5,47,12,-22.0,7.18,q2,"(100, 100)",2980,0.12546701955712444,0.29633663140241545,0.07464465236622128,0.39808756782280597,28052,11948,0.70
sequences,0.5,47,12,-22.0,7.18,q3,"(100, 100)",3024,0.02249538038314742,0.4656856337756145,0.07464465236622128,0.39808756782280597,28052,11948,0.70
sequences,0.5,47,12,-22.0,7.18,q4,"(100, 100)",2986,0.12322808934936197,0.2966274854613024,0.07464465236622128,0.39808756782280597,28052,11948,0.70
sequences,0.5,48,12,-22.0,7.18,q1,"(100, 100)",2943,0.02037059195831121,0.4514919694496425,0.07518979914784495,0.38296874655531404,28057,11943,0.70
sequences,0.5,48,12,-22.0,7.18,q2,"(100, 100)",2963,0.1349708189537037,0.3052223094977268,0.07518979914784495,0.38296874655531404,28057,11943,0.70
sequences,0.5,48,12,-22.0,7.18,q3,"(100, 100)",3025,0.014791524487636256,0.4382842956048744,0.07518979914784495,0.38296874655531404,28057,11943,0.70
sequences,0.5,48,12,-22.0,7.18,q4,"(100, 100)",3012,0.13060365901543117,0.2908926633421668,0.07518979914784495,0.38296874655531404,28057,11943,0.70
sequences,0.5,49,12,-22.0,7.18,q1,"(100, 100)",2932,0.04133670713810112,0.4466317505202841,0.07550071203588868,0.3695075238810126,28066,11934,0.70
sequences,0.5,49,12,-22.0,7.18,q2,"(100, 100)",3003,0.11325209244150339,0.2790219703575928,0.07550071203588868,0.3695075238810126,28066,11934,0.70
sequences,0.5,49,12,-22.0,7.18,q3,"(100, 100)",3035,0.04119441996854962,0.43372479762059435,0.07550071203588868,0.3695075238810126,28066,11934,0.70
sequences,0.5,49,12,-22.0,7.18,q4,"(100, 100)",2964,0.10617583464946027,0.2759789793375979,0.07550071203588868,0.3695075238810126,28066,11934,0.70
sequences,0.75,0,9,-8.5,14.44,q1,"(150, 150)",6688,0.026935003074076105,0.34225070465814356,0.057137955775717286,0.3581632484186896,28070,11930,0.70
sequences,0.75,0,9,-8.5,14.44,q2,"(150, 50)",2297,0.1483051804171252,0.3853819119333626,0.057137955775717286,0.3581632484186896,28070,11930,0.70
sequences,0.75,0,9,-8.5,14.44,q3,"(50, 150)",2221,0.013956461132913895,0.3397958397337968,0.057137955775717286,0.3581632484186896,28070,11930,0.70
sequences,0.75,0,9,-8.5,14.44,q4,"(50, 50)",724,0.17936493404771814,0.38845724679916405,0.057137955775717286,0.3581632484186896,28070,11930,0.70
sequences,0.75,1,9,-8.5,14.44,q1,"(150, 150)",6702,0.030146470100340376,0.34761626655440564,0.05771178012866686,0.35848939996430634,28056,11944,0.70
sequences,0.75,1,9,-8.5,14.44,q2,"(150, 50)",2259,0.14561730227715772,0.3730389059577274,0.05771178012866686,0.35848939996430634,28056,11944,0.70
sequences,0.75,1,9,-8.5,14.44,q3,"(50, 150)",2236,0.008440821433771535,0.3452866399150853,0.05771178012866686,0.35848939996430634,28056,11944,0.70
sequences,0.75,1,9,-8.5,14.44,q4,"(50, 50)",747,0.1866729540485989,0.37274709668951095,0.05771178012866686,0.35848939996430634,28056,11944,0.70
sequences,0.75,2,9,-8.5,14.44,q1,"(150, 150)",6715,0.02914493143692184,0.3347944373108928,0.05821331995023859,0.35052822399882966,28055,11945,0.70
sequences,0.75,2,9,-8.5,14.44,q2,"(150, 50)",2254,0.14798578938628082,0.38182252155356927,0.05821331995023859,0.35052822399882966,28055,11945,0.70
sequences,0.75,2,9,-8.5,14.44,q3,"(50, 150)",2234,0.019106263876664305,0.33605710941001765,0.05821331995023859,0.35052822399882966,28055,11945,0.70
sequences,0.75,2,9,-8.5,14.44,q4,"(50, 50)",742,0.16631607739828133,0.3637680277787777,0.05821331995023859,0.35052822399882966,28055,11945,0.70
sequences,0.75,3,9,-8.5,14.44,q1,"(150, 150)",6702,0.030696646348340795,0.34608266780343755,0.05912707941721627,0.35404084485368337,28057,11943,0.70
sequences,0.75,3,9,-8.5,14.44,q2,"(150, 50)",2266,0.14595953350096533,0.3634774727090816,0.05912707941721627,0.35404084485368337,28057,11943,0.70
sequences,0.75,3,9,-8.5,14.44,q3,"(50, 150)",2241,0.022691812429641477,0.3472128466367229,0.05912707941721627,0.35404084485368337,28057,11943,0.70
sequences,0.75,3,9,-8.5,14.44,q4,"(50, 50)",734,0.1618925491624249,0.3530770635157589,0.05912707941721627,0.35404084485368337,28057,11943,0.70
sequences,0.75,4,9,-8.5,14.44,q1,"(150, 150)",6688,0.022075848663211297,0.3443517017934237,0.056280590553710416,0.36196886891513086,28067,11933,0.70
sequences,0.75,4,9,-8.5,14.44,q2,"(150, 50)",2258,0.16181688362383628,0.3913486015245977,0.056280590553710416,0.36196886891513086,28067,11933,0.70
sequences,0.75,4,9,-8.5,14.44,q3,"(50, 150)",2285,0.009687260247216192,0.3435972171402203,0.056280590553710416,0.36196886891513086,28067,11933,0.70
sequences,0.75,4,9,-8.5,14.44,q4,"(50, 50)",702,0.1943519919235868,0.38402080407978645,0.056280590553710416,0.36196886891513086,28067,11933,0.70
sequences,0.75,5,9,-8.5,14.44,q1,"(150, 150)",6746,0.02019048694371021,0.32912231396216146,0.05548377506106234,0.3565045849538263,28064,11936,0.70
sequences,0.75,5,9,-8.5,14.44,q2,"(150, 50)",2207,0.1676065028826485,0.40905985403910317,0.05548377506106234,0.3565045849538263,28064,11936,0.70
sequences,0.75,5,9,-8.5,14.44,q3,"(50, 150)",2254,0.00770196375496312,0.32923237462125904,0.05548377506106234,0.3565045849538263,28064,11936,0.70
sequences,0.75,5,9,-8.5,14.44,q4,"(50, 50)",729,0.19037247742233063,0.40249497216774555,0.05548377506106234,0.3565045849538263,28064,11936,0.70
sequences,0.75,6,9,-8.5,14.44,q1,"(150, 150)",6690,0.038193782901719334,0.33488843002385693,0.060724032580915084,0.34133268714303006,28057,11943,0.70
sequences,0.75,6,9,-8.5,14.44,q2,"(150, 50)",2254,0.13049728934811927,0.35303731111504544,0.060724032580915084,0.34133268714303006,28057,11943,0.70
sequences,0.75,6,9,-8.5,14.44,q3,"(50, 150)",2281,0.03114861789553231,0.3334969972301077,0.060724032580915084,0.34133268714303006,28057,11943,0.70
sequences,0.75,6,9,-8.5,14.44,q4,"(50, 50)",718,0.14557078814902025,0.34410118479665336,0.060724032580915084,0.34133268714303006,28057,11943,0.70
sequences,0.75,7,9,-8.5,14.44,q1,"(150, 150)",6823,0.03932920131807783,0.3428957650781168,0.06065121807202638,0.35251911270531705,28071,11929,0.70
sequences,0.75,7,9,-8.5,14.44,q2,"(150, 50)",2166,0.13013594390991337,0.37258074384597967,0.06065121807202638,0.35251911270531705,28071,11929,0.70
sequences,0.75,7,9,-8.5,14.44,q3,"(50, 150)",2206,0.031370899242700596,0.34524477911956875,0.06065121807202638,0.35251911270531705,28071,11929,0.70
sequences,0.75,7,9,-8.5,14.44,q4,"(50, 50)",734,0.1418073318115637,0.36217387208134294,0.06065121807202638,0.35251911270531705,28071,11929,0.70
sequences,0.75,8,9,-8.5,14.44,q1,"(150, 150)",6729,0.023497454094208642,0.3447772000672373,0.05646203713129616,0.36529253094948183,28061,11939,0.70
sequences,0.75,8,9,-8.5,14.44,q2,"(150, 50)",2262,0.15723085159182162,0.40321527622225845,0.05646203713129616,0.36529253094948183,28061,11939,0.70
sequences,0.75,8,9,-8.5,14.44,q3,"(50, 150)",2191,0.01358210598331965,0.34502584661930846,0.05646203713129616,0.36529253094948183,28061,11939,0.70
sequences,0.75,8,9,-8.5,14.44,q4,"(50, 50)",757,0.17248522087247162,0.39840170389466073,0.05646203713129616,0.36529253094948183,28061,11939,0.70
sequences,0.75,9,9,-8.5,14.44,q1,"(150, 150)",6737,0.03767429299333691,0.34180682476832247,0.059864746738045614,0.344070980569011,28065,11935,0.70
sequences,0.75,9,9,-8.5,14.44,q2,"(150, 50)",2247,0.130629341434355,0.34293932193014603,0.059864746738045614,0.344070980569011,28065,11935,0.70
sequences,0.75,9,9,-8.5,14.44,q3,"(50, 150)",2210,0.02022956019194909,0.33930667292687067,0.059864746738045614,0.344070980569011,28065,11935,0.70
sequences,0.75,9,9,-8.5,14.44,q4,"(50, 50)",741,0.16523965208537192,0.3303339273438525,0.059864746738045614,0.344070980569011,28065,11935,0.70
sequences,0.75,10,9,-8.5,14.44,q1,"(150, 150)",6665,0.030558018916344156,0.34865605791045895,0.0576160775824344,0.362737708364036,28066,11934,0.70
sequences,0.75,10,9,-8.5,14.44,q2,"(150, 50)",2323,0.13945888661456063,0.3851224521490596,0.0576160775824344,0.362737708364036,28066,11934,0.70
sequences,0.75,10,9,-8.5,14.44,q3,"(50, 150)",2221,0.012961398008689616,0.35004191849506555,0.0576160775824344,0.362737708364036,28066,11934,0.70
sequences,0.75,10,9,-8.5,14.44,q4,"(50, 50)",725,0.18092526235643347,0.3850293844951847,0.0576160775824344,0.362737708364036,28066,11934,0.70
sequences,0.75,11,9,-8.5,14.44,q1,"(150, 150)",6742,0.03159794920933705,0.3587206664795513,0.05776011488697131,0.3697172004048069,28064,11936,0.70
sequences,0.75,11,9,-8.5,14.44,q2,"(150, 50)",2267,0.1404685894668785,0.3844555337462216,0.05776011488697131,0.3697172004048069,28064,11936,0.70
sequences,0.75,11,9,-8.5,14.44,q3,"(50, 150)",2189,0.009032934908109866,0.3620667595912804,0.05776011488697131,0.3697172004048069,28064,11936,0.70
sequences,0.75,11,9,-8.5,14.44,q4,"(50, 50)",738,0.1872303128540285,0.3758447377781252,0.05776011488697131,0.3697172004048069,28064,11936,0.70
sequences,0.75,12,9,-8.5,14.44,q1,"(150, 150)",6639,0.03369711351181121,0.355226147897582,0.0580604462137466,0.3640514493619389,28070,11930,0.70
sequences,0.75,12,9,-8.5,14.44,q2,"(150, 50)",2254,0.138121843902583,0.3795807853330654,0.0580604462137466,0.3640514493619389,28070,11930,0.70
sequences,0.75,12,9,-8.5,14.44,q3,"(50, 150)",2285,0.00868400290090067,0.34418725950954937,0.0580604462137466,0.3640514493619389,28070,11930,0.70
sequences,0.75,12,9,-8.5,14.44,q4,"(50, 50)",752,0.18321330311183817,0.3862455988181854,0.0580604462137466,0.3640514493619389,28070,11930,0.70
sequences,0.75,13,9,-8.5,14.44,q1,"(150, 150)",6685,0.023397175033816484,0.3448332528998994,0.056209895664787214,0.3605663408369643,28061,11939,0.70
sequences,0.75,13,9,-8.5,14.44,q2,"(150, 50)",2308,0.15591787589190442,0.3865002508032643,0.056209895664787214,0.3605663408369643,28061,11939,0.70
sequences,0.75,13,9,-8.5,14.44,q3,"(50, 150)",2217,0.0044009085410411505,0.33701063433750705,0.056209895664787214,0.3605663408369643,28061,11939,0.70
sequences,0.75,13,9,-8.5,14.44,q4,"(50, 50)",729,0.19899116247850168,0.38796150850875033,0.056209895664787214,0.3605663408369643,28061,11939,0.70
sequences,0.75,14,9,-8.5,14.44,q1,"(150, 150)",6713,0.039539116266633936,0.3377716030992209,0.06051275612808567,0.3433738795223157,28060,11940,0.70
sequences,0.75,14,9,-8.5,14.44,q2,"(150, 50)",2250,0.12703955482807167,0.35343580204442554,0.06051275612808567,0.3433738795223157,28060,11940,0.70
sequences,0.75,14,9,-8.5,14.44,q3,"(50, 150)",2241,0.027867054652608532,0.3347474726710601,0.06051275612808567,0.3433738795223157,28060,11940,0.70
sequences,0.75,14,9,-8.5,14.44,q4,"(50, 50)",736,0.14783580547795153,0.34738435211680896,0.06051275612808567,0.3433738795223157,28060,11940,0.70
sequences,0.75,15,9,-8.5,14.44,q1,"(150, 150)",6657,0.03640388121126074,0.3416696924532608,0.059916695235116224,0.34909865553831204,28061,11939,0.70
sequences,0.75,15,9,-8.5,14.44,q2,"(150, 50)",2284,0.13248857811923798,0.3634658871587261,0.059916695235116224,0.34909865553831204,28061,11939,0.70
sequences,0.75,15,9,-8.5,14.44,q3,"(50, 150)",2242,0.025900010506088523,0.3339430454940232,0.059916695235116224,0.34909865553831204,28061,11939,0.70
sequences,0.75,15,9,-8.5,14.44,q4,"(50, 50)",756,0.1485886920763226,0.3670879824922386,0.059916695235116224,0.34909865553831204,28061,11939,0.70
sequences,0.75,16,9,-8.5,14.44,q1,"(150, 150)",6746,0.028400708143561746,0.3393837307826892,0.05839277411824298,0.3518718460881412,28069,11931,0.70
sequences,0.75,16,9,-8.5,14.44,q2,"(150, 50)",2184,0.15475319960846204,0.37311428258417395,0.05839277411824298,0.3518718460881412,28069,11931,0.70
sequences,0.75,16,9,-8.5,14.44,q3,"(50, 150)",2299,0.019979449595739673,0.33408574365526045,0.05839277411824298,0.3518718460881412,28069,11931,0.70
sequences,0.75,16,9,-8.5,14.44,q4,"(50, 50)",702,0.17262004031738284,0.37868232670515967,0.05839277411824298,0.3518718460881412,28069,11931,0.70
sequences,0.75,17,9,-8.5,14.44,q1,"(150, 150)",6736,0.0497059514379711,0.3365102273132023,0.06363036016274125,0.3401539583200452,28052,11948,0.70
sequences,0.75,17,9,-8.5,14.44,q2,"(150, 50)",2280,0.10458125198358209,0.3461988183423923,0.06363036016274125,0.3401539583200452,28052,11948,0.70
sequences,0.75,17,9,-8.5,14.44,q3,"(50, 150)",2232,0.04928356506330533,0.3413797138535935,0.06363036016274125,0.3401539583200452,28052,11948,0.70
sequences,0.75,17,9,-8.5,14.44,q4,"(50, 50)",700,0.10998583227770607,0.3363336382403019,0.06363036016274125,0.3401539583200452,28052,11948,0.70
sequences,0.75,18,9,-8.5,14.44,q1,"(150, 150)",6697,0.0298330312962509,0.33406693091133016,0.05773077348186629,0.3499542619727285,28059,11941,0.70
sequences,0.75,18,9,-8.5,14.44,q2,"(150, 50)",2252,0.14496660848747359,0.38235296891990006,0.05773077348186629,0.3499542619727285,28059,11941,0.70
sequences,0.75,18,9,-8.5,14.44,q3,"(50, 150)",2276,0.017323245575675,0.3349753515007873,0.05773077348186629,0.3499542619727285,28059,11941,0.70
sequences,0.75,18,9,-8.5,14.44,q4,"(50, 50)",716,0.17273581887143344,0.36396537841717097,0.05773077348186629,0.3499542619727285,28059,11941,0.70
sequences,0.75,19,9,-8.5,14.44,q1,"(150, 150)",6667,0.03494065859530963,0.34535267126848856,0.059200843688347445,0.35256057595249757,28055,11945,0.70
sequences,0.75,19,9,-8.5,14.44,q2,"(150, 50)",2308,0.1318136941784495,0.36540974836332313,0.059200843688347445,0.35256057595249757,28055,11945,0.70
sequences,0.75,19,9,-8.5,14.44,q3,"(50, 150)",2214,0.026606781420179193,0.3438649143515079,0.059200843688347445,0.35256057595249757,28055,11945,0.70
sequences,0.75,19,9,-8.5,14.44,q4,"(50, 50)",756,0.14691969150032105,0.3551615607119317,0.059200843688347445,0.35256057595249757,28055,11945,0.70
sequences,0.75,20,9,-8.5,14.44,q1,"(150, 150)",6699,0.04361930801926033,0.32917740693414466,0.06140873401068294,0.3390681729787158,28065,11935,0.70
sequences,0.75,20,9,-8.5,14.44,q2,"(150, 50)",2254,0.11864915855501423,0.3658214420616597,0.06140873401068294,0.3390681729787158,28065,11935,0.70
sequences,0.75,20,9,-8.5,14.44,q3,"(50, 150)",2250,0.029222449512449473,0.32359896226573015,0.06140873401068294,0.3390681729787158,28065,11935,0.70
sequences,0.75,20,9,-8.5,14.44,q4,"(50, 50)",732,0.14688767924926577,0.3541454720472139,0.06140873401068294,0.3390681729787158,28065,11935,0.70
sequences,0.75,21,9,-8.5,14.44,q1,"(150, 150)",6694,0.03576262904579366,0.3334582734293989,0.05944301371306137,0.3484951994446175,28052,11948,0.70
sequences,0.75,21,9,-8.5,14.44,q2,"(150, 50)",2293,0.13268373575397321,0.37980853567079487,0.05944301371306137,0.3484951994446175,28052,11948,0.70
sequences,0.75,21,9,-8.5,14.44,q3,"(50, 150)",2196,0.020321395746852274,0.3288571980357674,0.05944301371306137,0.3484951994446175,28052,11948,0.70
sequences,0.75,21,9,-8.5,14.44,q4,"(50, 50)",765,0.15942548740806067,0.38161567233918375,0.05944301371306137,0.3484951994446175,28052,11948,0.70
sequences,0.75,22,9,-8.5,14.44,q1,"(150, 150)",6682,0.03164607704740321,0.35819916453728695,0.05798744802773938,0.3681679984483884,28059,11941,0.70
sequences,0.75,22,9,-8.5,14.44,q2,"(150, 50)",2207,0.14451664560551453,0.38906710911418657,0.05798744802773938,0.3681679984483884,28059,11941,0.70
sequences,0.75,22,9,-8.5,14.44,q3,"(50, 150)",2298,0.015511896152562156,0.35601107003520904,0.05798744802773938,0.3681679984483884,28059,11941,0.70
sequences,0.75,22,9,-8.5,14.44,q4,"(50, 50)",754,0.16760537912271797,0.3669442627370627,0.05798744802773938,0.3681679984483884,28059,11941,0.70
sequences,0.75,23,9,-8.5,14.44,q1,"(150, 150)",6599,0.020674596358318732,0.33704686852896987,0.05528841139861495,0.36358159727866846,28066,11934,0.70
sequences,0.75,23,9,-8.5,14.44,q2,"(150, 50)",2301,0.16126871389567315,0.4161023186291694,0.05528841139861495,0.36358159727866846,28066,11934,0.70
sequences,0.75,23,9,-8.5,14.44,q3,"(50, 150)",2277,0.001931324585885445,0.3267511413838926,0.05528841139861495,0.36358159727866846,28066,11934,0.70
sequences,0.75,23,9,-8.5,14.44,q4,"(50, 50)",757,0.1953808500746635,0.4165169358912206,0.05528841139861495,0.36358159727866846,28066,11934,0.70
sequences,0.75,24,9,-8.5,14.44,q1,"(150, 150)",6737,0.028792253416413758,0.34814139547830775,0.057798670598282746,0.36043699999600987,28055,11945,0.70
sequences,0.75,24,9,-8.5,14.44,q2,"(150, 50)",2198,0.1515370774671125,0.3804334281301238,0.057798670598282746,0.36043699999600987,28055,11945,0.70
sequences,0.75,24,9,-8.5,14.44,q3,"(50, 150)",2258,0.015997916547095987,0.3480347937996082,0.057798670598282746,0.36043699999600987,28055,11945,0.70
sequences,0.75,24,9,-8.5,14.44,q4,"(50, 50)",752,0.1691887196729414,0.37439805492207284,0.057798670598282746,0.36043699999600987,28055,11945,0.70
sequences,0.75,25,9,-8.5,14.44,q1,"(150, 150)",6770,0.022968334331575455,0.3454753162892539,0.0564106860076915,0.36105071334959943,28058,11942,0.70
sequences,0.75,25,9,-8.5,14.44,q2,"(150, 50)",2241,0.1597543527336642,0.38395599918244505,0.0564106860076915,0.36105071334959943,28058,11942,0.70
sequences,0.75,25,9,-8.5,14.44,q3,"(50, 150)",2267,0.01295117061531809,0.3464638450233476,0.0564106860076915,0.36105071334959943,28058,11942,0.70
sequences,0.75,25,9,-8.5,14.44,q4,"(50, 50)",664,0.1969743684006302,0.382811606166717,0.0564106860076915,0.36105071334959943,28058,11942,0.70
sequences,0.75,26,9,-8.5,14.44,q1,"(150, 150)",6653,0.03607495377202987,0.3439844609301558,0.06016089238279468,0.34797653535453826,28067,11933,0.70
sequences,0.75,26,9,-8.5,14.44,q2,"(150, 50)",2276,0.13359017421658537,0.355144317286284,0.06016089238279468,0.34797653535453826,28067,11933,0.70
sequences,0.75,26,9,-8.5,14.44,q3,"(50, 150)",2244,0.029584245003167232,0.3373667695994907,0.06016089238279468,0.34797653535453826,28067,11933,0.70
sequences,0.75,26,9,-8.5,14.44,q4,"(50, 50)",760,0.1413881303348928,0.3479394189191694,0.06016089238279468,0.34797653535453826,28067,11933,0.70
sequences,0.75,27,9,-8.5,14.44,q1,"(150, 150)",6732,0.030359785531043754,0.3406875437861279,0.05792006650652362,0.356208620185668,28059,11941,0.70
sequences,0.75,27,9,-8.5,14.44,q2,"(150, 50)",2256,0.14378813238303176,0.3831792890708847,0.05792006650652362,0.356208620185668,28059,11941,0.70
sequences,0.75,27,9,-8.5,14.44,q3,"(50, 150)",2246,0.01763064229556001,0.34879249462166556,0.05792006650652362,0.356208620185668,28059,11941,0.70
sequences,0.75,27,9,-8.5,14.44,q4,"(50, 50)",707,0.1743380321180544,0.365219444373861,0.05792006650652362,0.356208620185668,28059,11941,0.70
sequences,0.75,28,9,-8.5,14.44,q1,"(150, 150)",6734,0.036672370228415956,0.34654118496512953,0.060005511399656895,0.35170650198708014,28058,11942,0.70
sequences,0.75,28,9,-8.5,14.44,q2,"(150, 50)",2219,0.13418735733271026,0.35549890842117454,0.060005511399656895,0.35170650198708014,28058,11942,0.70
sequences,0.75,28,9,-8.5,14.44,q3,"(50, 150)",2265,0.02794210503819467,0.3471084729835417,0.060005511399656895,0.35170650198708014,28058,11942,0.70
sequences,0.75,28,9,-8.5,14.44,q4,"(50, 50)",724,0.1499771577123684,0.35473163947351166,0.060005511399656895,0.35170650198708014,28058,11942,0.70
sequences,0.75,29,9,-8.5,14.44,q1,"(150, 150)",6754,0.03694153623544746,0.34800943186763794,0.060878855886607255,0.34809285291496805,28064,11936,0.70
sequences,0.75,29,9,-8.5,14.44,q2,"(150, 50)",2218,0.1348500310737702,0.33980473112534776,0.060878855886607255,0.34809285291496805,28064,11936,0.70
sequences,0.75,29,9,-8.5,14.44,q3,"(50, 150)",2234,0.03648013805788343,0.3446118717748988,0.060878855886607255,0.34809285291496805,28064,11936,0.70
sequences,0.75,29,9,-8.5,14.44,q4,"(50, 50)",730,0.13226423395260037,0.34287581333512746,0.060878855886607255,0.34809285291496805,28064,11936,0.70
sequences,0.75,30,9,-8.5,14.44,q1,"(150, 150)",6641,0.0337438779717901,0.34499128264536155,0.05876136776625868,0.35104427291967866,28064,11936,0.70
sequences,0.75,30,9,-8.5,14.44,q2,"(150, 50)",2304,0.1363263706976024,0.360978619683009,0.05876136776625868,0.35104427291967866,28064,11936,0.70
sequences,0.75,30,9,-8.5,14.44,q3,"(50, 150)",2264,0.015049408372641406,0.3339268886627179,0.05876136776625868,0.35104427291967866,28064,11936,0.70
sequences,0.75,30,9,-8.5,14.44,q4,"(50, 50)",727,0.17759941321109968,0.3618799176737691,0.05876136776625868,0.35104427291967866,28064,11936,0.70
sequences,0.75,31,9,-8.5,14.44,q1,"(150, 150)",6614,0.01831063363426734,0.3548677618074574,0.05460365847827657,0.366884834686133,28058,11942,0.70
sequences,0.75,31,9,-8.5,14.44,q2,"(150, 50)",2322,0.16452804185096614,0.3792068821397876,0.05460365847827657,0.366884834686133,28058,11942,0.70
sequences,0.75,31,9,-8.5,14.44,q3,"(50, 150)",2273,-0.0037557678709672017,0.3472456697349897,0.05460365847827657,0.366884834686133,28058,11942,0.70
sequences,0.75,31,9,-8.5,14.44,q4,"(50, 50)",733,0.21483370516139105,0.37528090468008973,0.05460365847827657,0.366884834686133,28058,11942,0.70
sequences,0.75,32,9,-8.5,14.44,q1,"(150, 150)",6739,0.027725980707490827,0.34712452818242967,0.058059758899901816,0.3588499808428802,28052,11948,0.70
sequences,0.75,32,9,-8.5,14.44,q2,"(150, 50)",2248,0.1524745951675926,0.38051469372179925,0.058059758899901816,0.3588499808428802,28052,11948,0.70
sequences,0.75,32,9,-8.5,14.44,q3,"(50, 150)",2262,0.014938145616024688,0.34162432122242214,0.058059758899901816,0.3588499808428802,28052,11948,0.70
sequences,0.75,32,9,-8.5,14.44,q4,"(50, 50)",699,0.1864086409557229,0.368892431359958,0.058059758899901816,0.3588499808428802,28052,11948,0.70
sequences,0.75,33,9,-8.5,14.44,q1,"(150, 150)",6763,0.032428933153836194,0.35252247881180804,0.058716679989885986,0.3596168778746091,28050,11950,0.70
sequences,0.75,33,9,-8.5,14.44,q2,"(150, 50)",2180,0.14556569415559345,0.3729830047760525,0.058716679989885986,0.3596168778746091,28050,11950,0.70
sequences,0.75,33,9,-8.5,14.44,q3,"(50, 150)",2272,0.016613332985385393,0.34521126178595507,0.058716679989885986,0.3596168778746091,28050,11950,0.70
sequences,0.75,33,9,-8.5,14.44,q4,"(50, 50)",735,0.1731547553166722,0.3617297619752783,0.058716679989885986,0.3596168778746091,28050,11950,0.70
sequences,0.75,34,9,-8.5,14.44,q1,"(150, 150)",6700,0.036118608339665736,0.33973941239271715,0.059659940411778474,0.3464278143934187,28068,11932,0.70
