dyn,pqif,cut,seed,sim,vr,f,quadrant,shape,num_weights,mean_q,std_q,mean_all,std_all,num_zero_weights,num_non_zero_weights,frac_zero_weights
sequences,1,0.5,24,11,,10.74,q1,"(100, 100)",2925,0.06980779904896525,0.3565398351095168,0.07429433123365066,0.36308360325123673,28066,11934,0.70
sequences,1,0.5,24,11,,10.74,q2,"(100, 100)",3010,0.08317754714586831,0.3745412179307783,0.07429433123365066,0.36308360325123673,28066,11934,0.70
sequences,1,0.5,24,11,,10.74,q3,"(100, 100)",3052,0.06900030666847286,0.35354084067317093,0.07429433123365066,0.36308360325123673,28066,11934,0.70
sequences,1,0.5,24,11,,10.74,q4,"(100, 100)",2947,0.07515689985168673,0.36718304744109787,0.07429433123365066,0.36308360325123673,28066,11934,0.70
sequences,1,0.5,25,11,,10.74,q1,"(100, 100)",2998,0.05558002629183213,0.384509645651924,0.07320433535781991,0.3827728246707071,28066,11934,0.70
sequences,1,0.5,25,11,,10.74,q2,"(100, 100)",3016,0.09297234879407164,0.3861550193585861,0.07320433535781991,0.3827728246707071,28066,11934,0.70
sequences,1,0.5,25,11,,10.74,q3,"(100, 100)",2922,0.06440068612448367,0.3799991593037921,0.07320433535781991,0.3827728246707071,28066,11934,0.70
sequences,1,0.5,25,11,,10.74,q4,"(100, 100)",2998,0.07952241845185078,0.37922153400427994,0.07320433535781991,0.3827728246707071,28066,11934,0.70
sequences,1,0.5,26,11,,10.74,q1,"(100, 100)",2971,0.06294466270165283,0.3686377568867703,0.0731791166453249,0.367709351046108,28060,11940,0.70
sequences,1,0.5,26,11,,10.74,q2,"(100, 100)",3027,0.08631042894942723,0.3723280415746847,0.0731791166453249,0.367709351046108,28060,11940,0.70
sequences,1,0.5,26,11,,10.74,q3,"(100, 100)",2988,0.07163804890876115,0.3583351351274335,0.0731791166453249,0.367709351046108,28060,11940,0.70
sequences,1,0.5,26,11,,10.74,q4,"(100, 100)",2954,0.07157545744389784,0.3709684013482205,0.0731791166453249,0.367709351046108,28060,11940,0.70
sequences,1,0.5,27,11,,10.74,q1,"(100, 100)",2955,0.06548638386357576,0.4084308655955318,0.07218358574402536,0.39171985994840286,28076,11924,0.70
sequences,1,0.5,27,11,,10.74,q2,"(100, 100)",2912,0.08518857836708481,0.388156326284512,0.07218358574402536,0.39171985994840286,28076,11924,0.70
sequences,1,0.5,27,11,,10.74,q3,"(100, 100)",3005,0.057276624942740426,0.3918330088693176,0.07218358574402536,0.39171985994840286,28076,11924,0.70
sequences,1,0.5,27,11,,10.74,q4,"(100, 100)",3052,0.0809368984066206,0.3775741305241629,0.07218358574402536,0.39171985994840286,28076,11924,0.70
sequences,1,0.5,28,11,,10.74,q1,"(100, 100)",3023,0.07268818214111265,0.35219200027468245,0.0737138185625013,0.3681066320561821,28055,11945,0.70
sequences,1,0.5,28,11,,10.74,q2,"(100, 100)",2973,0.07795203536050599,0.38794740088586277,0.0737138185625013,0.3681066320561821,28055,11945,0.70
sequences,1,0.5,28,11,,10.74,q3,"(100, 100)",3040,0.07320759013792437,0.3449582361322089,0.0737138185625013,0.3681066320561821,28055,11945,0.70
sequences,1,0.5,28,11,,10.74,q4,"(100, 100)",2909,0.07097721312149192,0.38640227223252344,0.0737138185625013,0.3681066320561821,28055,11945,0.70
sequences,1,0.5,29,11,,10.74,q1,"(100, 100)",2968,0.07587946861337046,0.3657458057427879,0.07438761392722909,0.36053788030544853,28055,11945,0.70
sequences,1,0.5,29,11,,10.74,q2,"(100, 100)",2987,0.07693800280506313,0.36061993017071126,0.07438761392722909,0.36053788030544853,28055,11945,0.70
sequences,1,0.5,29,11,,10.74,q3,"(100, 100)",3009,0.07663714050408589,0.35950798146753965,0.07438761392722909,0.36053788030544853,28055,11945,0.70
sequences,1,0.5,29,11,,10.74,q4,"(100, 100)",2981,0.06807608700461253,0.35617018398174805,0.07438761392722909,0.36053788030544853,28055,11945,0.70
sequences,1,0.5,30,11,,10.74,q1,"(100, 100)",2996,0.06370204194130961,0.39541395359395975,0.07410331824308138,0.3867785427298845,28080,11920,0.70
sequences,1,0.5,30,11,,10.74,q2,"(100, 100)",3092,0.08445658520394093,0.3779992322429995,0.07410331824308138,0.3867785427298845,28080,11920,0.70
sequences,1,0.5,30,11,,10.74,q3,"(100, 100)",2947,0.05758497184657721,0.39093603070383703,0.07410331824308138,0.3867785427298845,28080,11920,0.70
sequences,1,0.5,30,11,,10.74,q4,"(100, 100)",2885,0.09068199733757988,0.3817008640299922,0.07410331824308138,0.3867785427298845,28080,11920,0.70
sequences,1,0.5,31,11,,10.74,q1,"(100, 100)",2966,0.06671901523886115,0.36720339739841373,0.07327137512037019,0.3585939977580982,28063,11937,0.70
sequences,1,0.5,31,11,,10.74,q2,"(100, 100)",3055,0.0822752064303908,0.3545665502317556,0.07327137512037019,0.3585939977580982,28063,11937,0.70
sequences,1,0.5,31,11,,10.74,q3,"(100, 100)",2958,0.06443338268196411,0.3624309591621533,0.07327137512037019,0.3585939977580982,28063,11937,0.70
sequences,1,0.5,31,11,,10.74,q4,"(100, 100)",2958,0.07938035970091378,0.349688043259827,0.07327137512037019,0.3585939977580982,28063,11937,0.70
sequences,1,0.5,32,11,,10.74,q1,"(100, 100)",2949,0.06980113781838768,0.3929287615680037,0.07331666463314962,0.38436698814102027,28052,11948,0.70
sequences,1,0.5,32,11,,10.74,q2,"(100, 100)",3002,0.080919266026214,0.39000306636807325,0.07331666463314962,0.38436698814102027,28052,11948,0.70
sequences,1,0.5,32,11,,10.74,q3,"(100, 100)",2999,0.06432406702316626,0.3824287200451812,0.07331666463314962,0.38436698814102027,28052,11948,0.70
sequences,1,0.5,32,11,,10.74,q4,"(100, 100)",2998,0.07815758505579602,0.3716636638557667,0.07331666463314962,0.38436698814102027,28052,11948,0.70
sequences,1,0.5,33,11,,10.74,q1,"(100, 100)",2880,0.05098425444890636,0.38502946018261225,0.07300204897066907,0.3756725898269371,28061,11939,0.70
sequences,1,0.5,33,11,,10.74,q2,"(100, 100)",3025,0.09912035597483468,0.3758514659375887,0.07300204897066907,0.3756725898269371,28061,11939,0.70
sequences,1,0.5,33,11,,10.74,q3,"(100, 100)",3065,0.04426420985793259,0.3716186910402298,0.07300204897066907,0.3756725898269371,28061,11939,0.70
sequences,1,0.5,33,11,,10.74,q4,"(100, 100)",2969,0.09741594133025579,0.36688147068586596,0.07300204897066907,0.3756725898269371,28061,11939,0.70
sequences,1,0.5,34,11,,10.74,q1,"(100, 100)",2977,0.07550774407808634,0.37883196009726794,0.07292910855116569,0.36635423402068346,28049,11951,0.70
sequences,1,0.5,34,11,,10.74,q2,"(100, 100)",2980,0.07486474557002244,0.35971715215894784,0.07292910855116569,0.36635423402068346,28049,11951,0.70
sequences,1,0.5,34,11,,10.74,q3,"(100, 100)",3064,0.07048420452598862,0.3699649091840894,0.07292910855116569,0.36635423402068346,28049,11951,0.70
sequences,1,0.5,34,11,,10.74,q4,"(100, 100)",2930,0.07089715962737951,0.356185527251129,0.07292910855116569,0.36635423402068346,28049,11951,0.70
sequences,1,0.5,35,11,,10.74,q1,"(100, 100)",2991,0.06855837275198007,0.37343236860147555,0.07246730064029863,0.3572279422571684,28072,11928,0.70
sequences,1,0.5,35,11,,10.74,q2,"(100, 100)",2918,0.08185645272113862,0.3505545118561003,0.07246730064029863,0.3572279422571684,28072,11928,0.70
sequences,1,0.5,35,11,,10.74,q3,"(100, 100)",3087,0.06971510681988201,0.3559269610518718,0.07246730064029863,0.3572279422571684,28072,11928,0.70
sequences,1,0.5,35,11,,10.74,q4,"(100, 100)",2932,0.07000825557402846,0.3479854991418419,0.07246730064029863,0.3572279422571684,28072,11928,0.70
sequences,1,0.5,36,11,,10.74,q1,"(100, 100)",2967,0.06819389125901835,0.36506043265065974,0.07395504009015702,0.3624579980139769,28056,11944,0.70
sequences,1,0.5,36,11,,10.74,q2,"(100, 100)",2927,0.08571384356127171,0.37102947745489673,0.07395504009015702,0.3624579980139769,28056,11944,0.70
sequences,1,0.5,36,11,,10.74,q3,"(100, 100)",3047,0.07186615680002205,0.35446408334274104,0.07395504009015702,0.3624579980139769,28056,11944,0.70
sequences,1,0.5,36,11,,10.74,q4,"(100, 100)",3003,0.07030540246347604,0.3591752962323309,0.07395504009015702,0.3624579980139769,28056,11944,0.70
sequences,1,0.5,37,11,,10.74,q1,"(100, 100)",2985,0.056942662010934175,0.3907454727340529,0.07225135942884056,0.3829767691299223,28051,11949,0.70
sequences,1,0.5,37,11,,10.74,q2,"(100, 100)",2986,0.09124978385189461,0.3804519080618266,0.07225135942884056,0.3829767691299223,28051,11949,0.70
sequences,1,0.5,37,11,,10.74,q3,"(100, 100)",3057,0.05538601719737733,0.386890890991807,0.07225135942884056,0.3829767691299223,28051,11949,0.70
sequences,1,0.5,37,11,,10.74,q4,"(100, 100)",2921,0.0861248677023066,0.37181562134413365,0.07225135942884056,0.3829767691299223,28051,11949,0.70
sequences,1,0.5,38,11,,10.74,q1,"(100, 100)",3001,0.05228839059267572,0.37852635591209716,0.0729655706452087,0.3589850184116118,28060,11940,0.70
sequences,1,0.5,38,11,,10.74,q2,"(100, 100)",3020,0.09627539140530511,0.34398007808814435,0.0729655706452087,0.3589850184116118,28060,11940,0.70
sequences,1,0.5,38,11,,10.74,q3,"(100, 100)",2989,0.0623848932529755,0.3615506653618561,0.0729655706452087,0.3589850184116118,28060,11940,0.70
sequences,1,0.5,38,11,,10.74,q4,"(100, 100)",2930,0.08091171513925147,0.349170224193483,0.0729655706452087,0.3589850184116118,28060,11940,0.70
sequences,1,0.5,39,11,,10.74,q1,"(100, 100)",3001,0.05962028792311067,0.39302444778642887,0.07249625921044289,0.36433766082147695,28064,11936,0.70
sequences,1,0.5,39,11,,10.74,q2,"(100, 100)",2926,0.0909566371390442,0.34505065793685735,0.07249625921044289,0.36433766082147695,28064,11936,0.70
sequences,1,0.5,39,11,,10.74,q3,"(100, 100)",3041,0.06336491310908642,0.3681153598083896,0.07249625921044289,0.36433766082147695,28064,11936,0.70
sequences,1,0.5,39,11,,10.74,q4,"(100, 100)",2968,0.07667218492082754,0.34759305334260454,0.07249625921044289,0.36433766082147695,28064,11936,0.70
sequences,1,0.5,40,11,,10.74,q1,"(100, 100)",3001,0.07787032938575836,0.37076933217490776,0.07328659096983527,0.37312601976424176,28062,11938,0.70
sequences,1,0.5,40,11,,10.74,q2,"(100, 100)",2939,0.07316532485190992,0.37918025746572015,0.07328659096983527,0.37312601976424176,28062,11938,0.70
sequences,1,0.5,40,11,,10.74,q3,"(100, 100)",2979,0.0760575642798444,0.36440732923606056,0.07328659096983527,0.37312601976424176,28062,11938,0.70
sequences,1,0.5,40,11,,10.74,q4,"(100, 100)",3019,0.06611397508506554,0.3778848487808304,0.07328659096983527,0.37312601976424176,28062,11938,0.70
sequences,1,0.5,41,11,,10.74,q1,"(100, 100)",2957,0.06115430845160772,0.39307335879055877,0.0726831113452878,0.3818826651146126,28071,11929,0.70
sequences,1,0.5,41,11,,10.74,q2,"(100, 100)",2973,0.08881231897522913,0.37686758305114615,0.0726831113452878,0.3818826651146126,28071,11929,0.70
sequences,1,0.5,41,11,,10.74,q3,"(100, 100)",3002,0.053221756511175965,0.3870357749338042,0.0726831113452878,0.3818826651146126,28071,11929,0.70
sequences,1,0.5,41,11,,10.74,q4,"(100, 100)",2997,0.08755182108329257,0.3689091348231598,0.0726831113452878,0.3818826651146126,28071,11929,0.70
sequences,1,0.5,42,11,,10.74,q1,"(100, 100)",2869,0.06796176787751315,0.3881758523918259,0.07318214558644913,0.38128462378952793,28055,11945,0.70
sequences,1,0.5,42,11,,10.74,q2,"(100, 100)",3081,0.08209820104899997,0.3820745417459645,0.07318214558644913,0.38128462378952793,28055,11945,0.70
sequences,1,0.5,42,11,,10.74,q3,"(100, 100)",3021,0.06424299445457214,0.3777695066241674,0.07318214558644913,0.38128462378952793,28055,11945,0.70
sequences,1,0.5,42,11,,10.74,q4,"(100, 100)",2974,0.07806179331214469,0.37700751153217804,0.07318214558644913,0.38128462378952793,28055,11945,0.70
sequences,1,0.5,43,11,,10.74,q1,"(100, 100)",2957,0.059211677643360404,0.38289480822154437,0.072736903724478,0.3789540500279913,28066,11934,0.70
sequences,1,0.5,43,11,,10.74,q2,"(100, 100)",2985,0.09063395199075856,0.3798562099882041,0.072736903724478,0.3789540500279913,28066,11934,0.70
sequences,1,0.5,43,11,,10.74,q3,"(100, 100)",3000,0.06441955934982678,0.3682671187268687,0.072736903724478,0.3789540500279913,28066,11934,0.70
sequences,1,0.5,43,11,,10.74,q4,"(100, 100)",2992,0.07658832002493625,0.3838989096487801,0.072736903724478,0.3789540500279913,28066,11934,0.70
sequences,1,0.5,44,11,,10.74,q1,"(100, 100)",2948,0.07356058069219723,0.3588581272534486,0.07506001051394555,0.346520315687671,28054,11946,0.70
sequences,1,0.5,44,11,,10.74,q2,"(100, 100)",2971,0.08163409215515098,0.3410748250683028,0.07506001051394555,0.346520315687671,28054,11946,0.70
sequences,1,0.5,44,11,,10.74,q3,"(100, 100)",3068,0.0760365743860219,0.3432338753751533,0.07506001051394555,0.346520315687671,28054,11946,0.70
sequences,1,0.5,44,11,,10.74,q4,"(100, 100)",2959,0.06894058658659255,0.34268294669724464,0.07506001051394555,0.346520315687671,28054,11946,0.70
sequences,1,0.5,45,11,,10.74,q1,"(100, 100)",2950,0.08196050788157534,0.3900087745620759,0.07336319096235697,0.37903793673166214,28057,11943,0.70
sequences,1,0.5,45,11,,10.74,q2,"(100, 100)",2937,0.0707022339562425,0.37781676215020804,0.07336319096235697,0.37903793673166214,28057,11943,0.70
sequences,1,0.5,45,11,,10.74,q3,"(100, 100)",3089,0.07281723541853725,0.3760988384518484,0.07336319096235697,0.37903793673166214,28057,11943,0.70
sequences,1,0.5,45,11,,10.74,q4,"(100, 100)",2967,0.06801759018383423,0.3720177621445086,0.07336319096235697,0.37903793673166214,28057,11943,0.70
sequences,1,0.5,46,11,,10.74,q1,"(100, 100)",2930,0.0708175627432099,0.36337551329992396,0.0732463052509367,0.3689120903535328,28058,11942,0.70
sequences,1,0.5,46,11,,10.74,q2,"(100, 100)",2998,0.08060971031696196,0.3835354621450375,0.0732463052509367,0.3689120903535328,28058,11942,0.70
sequences,1,0.5,46,11,,10.74,q3,"(100, 100)",2969,0.07369200040684991,0.35140715892789165,0.0732463052509367,0.3689120903535328,28058,11942,0.70
sequences,1,0.5,46,11,,10.74,q4,"(100, 100)",3045,0.06789900089684457,0.3759926542321769,0.0732463052509367,0.3689120903535328,28058,11942,0.70
sequences,1,0.5,47,11,,10.74,q1,"(100, 100)",3067,0.062341023936080334,0.3771907416989261,0.07453171825964874,0.3677676472237953,28068,11932,0.70
sequences,1,0.5,47,11,,10.74,q2,"(100, 100)",2987,0.08826724067364762,0.3592958420041203,0.07453171825964874,0.3677676472237953,28068,11932,0.70
sequences,1,0.5,47,11,,10.74,q3,"(100, 100)",2958,0.06265368222126774,0.36731332389225874,0.07453171825964874,0.3677676472237953,28068,11932,0.70
sequences,1,0.5,47,11,,10.74,q4,"(100, 100)",2920,0.08531804861625857,0.36593805520959405,0.07453171825964874,0.3677676472237953,28068,11932,0.70
sequences,1,0.5,48,11,,10.74,q1,"(100, 100)",2998,0.0688397701540592,0.3979278815461617,0.07324530597246408,0.3827124342579818,28062,11938,0.70
sequences,1,0.5,48,11,,10.74,q2,"(100, 100)",2986,0.08083553547691084,0.3712470707081291,0.07324530597246408,0.3827124342579818,28062,11938,0.70
sequences,1,0.5,48,11,,10.74,q3,"(100, 100)",2993,0.06094910248780818,0.3875106127070409,0.07324530597246408,0.3827124342579818,28062,11938,0.70
sequences,1,0.5,48,11,,10.74,q4,"(100, 100)",2961,0.08248066838815975,0.37297254572084226,0.07324530597246408,0.3827124342579818,28062,11938,0.70
sequences,1,0.5,49,11,,10.74,q1,"(100, 100)",2968,0.08033894789481727,0.39926482016208065,0.07206563792513229,0.37977676052996706,28062,11938,0.70
sequences,1,0.5,49,11,,10.74,q2,"(100, 100)",2959,0.06844038543081676,0.3733819592401676,0.07206563792513229,0.37977676052996706,28062,11938,0.70
sequences,1,0.5,49,11,,10.74,q3,"(100, 100)",3008,0.06574065273183449,0.3813308373512442,0.07206563792513229,0.37977676052996706,28062,11938,0.70
sequences,1,0.5,49,11,,10.74,q4,"(100, 100)",3003,0.07379640502539682,0.3642287755385402,0.07206563792513229,0.37977676052996706,28062,11938,0.70
sequences,1,0.5,0,12,,10.74,q1,"(100, 100)",2942,0.05494746789885197,0.37478891894095084,0.07261398908443657,0.38040380834118415,28064,11936,0.70
sequences,1,0.5,0,12,,10.74,q2,"(100, 100)",3061,0.09263598311245358,0.39175717984207475,0.07261398908443657,0.38040380834118415,28064,11936,0.70
sequences,1,0.5,0,12,,10.74,q3,"(100, 100)",2930,0.06248416438502875,0.36595009200080914,0.07261398908443657,0.38040380834118415,28064,11936,0.70
sequences,1,0.5,0,12,,10.74,q4,"(100, 100)",3003,0.07939652920348243,0.3867688442587236,0.07261398908443657,0.38040380834118415,28064,11936,0.70
sequences,1,0.5,1,12,,10.74,q1,"(100, 100)",2935,0.0530109896344815,0.3885683545811599,0.071890398856097,0.3792224894793472,28067,11933,0.70
sequences,1,0.5,1,12,,10.74,q2,"(100, 100)",2995,0.09502943739835007,0.37894643168304015,0.071890398856097,0.3792224894793472,28067,11933,0.70
sequences,1,0.5,1,12,,10.74,q3,"(100, 100)",2996,0.05489843327244501,0.37952843507475886,0.071890398856097,0.3792224894793472,28067,11933,0.70
sequences,1,0.5,1,12,,10.74,q4,"(100, 100)",3007,0.08420086593957385,0.36805247392375895,0.071890398856097,0.3792224894793472,28067,11933,0.70
sequences,1,0.5,2,12,,10.74,q1,"(100, 100)",2895,0.07042885743431693,0.34352330677913717,0.07513746533544387,0.341563470178116,28059,11941,0.70
sequences,1,0.5,2,12,,10.74,q2,"(100, 100)",3014,0.08461943957457663,0.347115398792954,0.07513746533544387,0.341563470178116,28059,11941,0.70
sequences,1,0.5,2,12,,10.74,q3,"(100, 100)",3041,0.06379251743074893,0.3336969998033326,0.07513746533544387,0.341563470178116,28059,11941,0.70
sequences,1,0.5,2,12,,10.74,q4,"(100, 100)",2991,0.08167465560464943,0.34150871836496266,0.07513746533544387,0.341563470178116,28059,11941,0.70
sequences,1,0.5,3,12,,10.74,q1,"(100, 100)",2958,0.06091960145814389,0.3987844818048076,0.07336111981225324,0.38360692847176203,28059,11941,0.70
sequences,1,0.5,3,12,,10.74,q2,"(100, 100)",2985,0.08994441589401861,0.37491774761198043,0.07336111981225324,0.38360692847176203,28059,11941,0.70
sequences,1,0.5,3,12,,10.74,q3,"(100, 100)",2976,0.06595338535551089,0.3925353863633031,0.07336111981225324,0.38360692847176203,28059,11941,0.70
sequences,1,0.5,3,12,,10.74,q4,"(100, 100)",3022,0.07645386972312389,0.36705613559670186,0.07336111981225324,0.38360692847176203,28059,11941,0.70
sequences,1,0.5,4,12,,10.74,q1,"(100, 100)",2992,0.06877387890093965,0.3992530911663838,0.07297188026487436,0.3918728636312415,28059,11941,0.70
sequences,1,0.5,4,12,,10.74,q2,"(100, 100)",2991,0.08037132383109846,0.39147509369656214,0.07297188026487436,0.3918728636312415,28059,11941,0.70
sequences,1,0.5,4,12,,10.74,q3,"(100, 100)",2969,0.06389481698679235,0.38976578414574803,0.07297188026487436,0.3918728636312415,28059,11941,0.70
sequences,1,0.5,4,12,,10.74,q4,"(100, 100)",2989,0.07878602721935468,0.38662575110728836,0.07297188026487436,0.3918728636312415,28059,11941,0.70
sequences,1,0.5,5,12,,10.74,q1,"(100, 100)",2982,0.06635939659232815,0.3818604172670191,0.07207780609318967,0.3910660096533254,28053,11947,0.70
sequences,1,0.5,5,12,,10.74,q2,"(100, 100)",2953,0.08245785743145102,0.40785168877205513,0.07207780609318967,0.3910660096533254,28053,11947,0.70
sequences,1,0.5,5,12,,10.74,q3,"(100, 100)",3074,0.05641931655334351,0.3773550038593477,0.07207780609318967,0.3910660096533254,28053,11947,0.70
sequences,1,0.5,5,12,,10.74,q4,"(100, 100)",2938,0.08383212957010262,0.39643779621403336,0.07207780609318967,0.3910660096533254,28053,11947,0.70
sequences,1,0.5,6,12,,10.74,q1,"(100, 100)",2982,0.06582364042509027,0.35656450835363035,0.07322302522109796,0.3546065567015376,28058,11942,0.70
sequences,1,0.5,6,12,,10.74,q2,"(100, 100)",3047,0.08304094011701238,0.35523797545605584,0.07322302522109796,0.3546065567015376,28058,11942,0.70
sequences,1,0.5,6,12,,10.74,q3,"(100, 100)",3020,0.06641997365671361,0.3549253113692472,0.07322302522109796,0.3546065567015376,28058,11942,0.70
sequences,1,0.5,6,12,,10.74,q4,"(100, 100)",2893,0.07761120168092671,0.3512504010291122,0.07322302522109796,0.3546065567015376,28058,11942,0.70
sequences,1,0.5,7,12,,10.74,q1,"(100, 100)",2975,0.07823277806729304,0.3620842316187978,0.07482645817691687,0.3553032204152839,28061,11939,0.70
sequences,1,0.5,7,12,,10.74,q2,"(100, 100)",3001,0.07476789850933198,0.35174711925686125,0.07482645817691687,0.3553032204152839,28061,11939,0.70
sequences,1,0.5,7,12,,10.74,q3,"(100, 100)",2975,0.07650116228187945,0.35638809256122195,0.07482645817691687,0.3553032204152839,28061,11939,0.70
sequences,1,0.5,7,12,,10.74,q4,"(100, 100)",2988,0.06982635482226143,0.350876229117267,0.07482645817691687,0.3553032204152839,28061,11939,0.70
sequences,1,0.5,8,12,,10.74,q1,"(100, 100)",2959,0.06251515345039109,0.3748355645076863,0.07281387611532475,0.37532115396243243,28071,11929,0.70
sequences,1,0.5,8,12,,10.74,q2,"(100, 100)",2977,0.08756138212434031,0.38145825480499435,0.07281387611532475,0.37532115396243243,28071,11929,0.70
sequences,1,0.5,8,12,,10.74,q3,"(100, 100)",2924,0.0675002511951184,0.3582686308927994,0.07281387611532475,0.37532115396243243,28071,11929,0.70
sequences,1,0.5,8,12,,10.74,q4,"(100, 100)",3069,0.07350062562441008,0.3850842692497992,0.07281387611532475,0.37532115396243243,28071,11929,0.70
sequences,1,0.5,9,12,,10.74,q1,"(100, 100)",2916,0.05553160532852745,0.3702473078938386,0.07317004408318385,0.3677098226417515,28046,11954,0.70
sequences,1,0.5,9,12,,10.74,q2,"(100, 100)",2998,0.09557210013290435,0.3726528857048138,0.07317004408318385,0.3677098226417515,28046,11954,0.70
sequences,1,0.5,9,12,,10.74,q3,"(100, 100)",2989,0.05983979592130417,0.3631736919487169,0.07317004408318385,0.3677098226417515,28046,11954,0.70
sequences,1,0.5,9,12,,10.74,q4,"(100, 100)",3051,0.08107448037534198,0.36338091819229373,0.07317004408318385,0.3677098226417515,28046,11954,0.70
sequences,1,0.5,10,12,,10.74,q1,"(100, 100)",2957,0.05899487558559605,0.37878680379220653,0.07394267024832261,0.37149297394997294,28063,11937,0.70
sequences,1,0.5,10,12,,10.74,q2,"(100, 100)",3053,0.09093833135030065,0.3717182883332245,0.07394267024832261,0.37149297394997294,28063,11937,0.70
sequences,1,0.5,10,12,,10.74,q3,"(100, 100)",2965,0.06627571826225888,0.3647374743987122,0.07394267024832261,0.37149297394997294,28063,11937,0.70
sequences,1,0.5,10,12,,10.74,q4,"(100, 100)",2962,0.07902213956365765,0.36978975989677054,0.07394267024832261,0.37149297394997294,28063,11937,0.70
sequences,1,0.5,11,12,,10.74,q1,"(100, 100)",2970,0.0776068068090758,0.34006649861676386,0.07492204624144895,0.34024747091905644,28062,11938,0.70
sequences,1,0.5,11,12,,10.74,q2,"(100, 100)",3008,0.07569219206425744,0.34235901680577585,0.07492204624144895,0.34024747091905644,28062,11938,0.70
sequences,1,0.5,11,12,,10.74,q3,"(100, 100)",3036,0.08032538948918455,0.3363234138919833,0.07492204624144895,0.34024747091905644,28062,11938,0.70
sequences,1,0.5,11,12,,10.74,q4,"(100, 100)",2924,0.06579246771170033,0.34211932811691437,0.07492204624144895,0.34024747091905644,28062,11938,0.70
sequences,1,0.5,12,12,,10.74,q1,"(100, 100)",2975,0.06398460607900006,0.3927465007355212,0.07301618068852779,0.37960018121552813,28048,11952,0.70
sequences,1,0.5,12,12,,10.74,q2,"(100, 100)",3017,0.08531023933171888,0.3740031976341312,0.07301618068852779,0.37960018121552813,28048,11952,0.70
sequences,1,0.5,12,12,,10.74,q3,"(100, 100)",2992,0.06413903927790368,0.38021874084295726,0.07301618068852779,0.37960018121552813,28048,11952,0.70
sequences,1,0.5,12,12,,10.74,q4,"(100, 100)",2968,0.07852095381434478,0.3706581136767611,0.07301618068852779,0.37960018121552813,28048,11952,0.70
sequences,1,0.5,13,12,,10.74,q1,"(100, 100)",2952,0.06554869649623729,0.36779876324963867,0.07467799455177872,0.354400734170603,28063,11937,0.70
sequences,1,0.5,13,12,,10.74,q2,"(100, 100)",3081,0.08558000658942487,0.341495970456281,0.07467799455177872,0.354400734170603,28063,11937,0.70
sequences,1,0.5,13,12,,10.74,q3,"(100, 100)",2959,0.06323217393733331,0.36242725967051465,0.07467799455177872,0.354400734170603,28063,11937,0.70
sequences,1,0.5,13,12,,10.74,q4,"(100, 100)",2945,0.08392375752974625,0.34509410215391795,0.07467799455177872,0.354400734170603,28063,11937,0.70
sequences,1,0.5,14,12,,10.74,q1,"(100, 100)",2974,0.06587498086575869,0.3595092710635897,0.07310088549905722,0.3577659094126655,28045,11955,0.70
sequences,1,0.5,14,12,,10.74,q2,"(100, 100)",2965,0.08509292997669365,0.3616253508316288,0.07310088549905722,0.3577659094126655,28045,11955,0.70
sequences,1,0.5,14,12,,10.74,q3,"(100, 100)",3034,0.0708531990927875,0.35501326498433283,0.07310088549905722,0.3577659094126655,28045,11955,0.70
sequences,1,0.5,14,12,,10.74,q4,"(100, 100)",2982,0.07067060684709882,0.3546531296693935,0.07310088549905722,0.3577659094126655,28045,11955,0.70
sequences,1,0.5,15,12,,10.74,q1,"(100, 100)",3061,0.06581973391251468,0.351211256808498,0.07400183705242484,0.36464039358088285,28058,11942,0.70
sequences,1,0.5,15,12,,10.74,q2,"(100, 100)",2978,0.08449903886175192,0.37755088144956606,0.07400183705242484,0.36464039358088285,28058,11942,0.70
sequences,1,0.5,15,12,,10.74,q3,"(100, 100)",2970,0.06640700537028187,0.3528964765439679,0.07400183705242484,0.36464039358088285,28058,11942,0.70
sequences,1,0.5,15,12,,10.74,q4,"(100, 100)",2933,0.07957340228224193,0.3762022748844026,0.07400183705242484,0.36464039358088285,28058,11942,0.70
sequences,1,0.5,16,12,,10.74,q1,"(100, 100)",2927,0.057508186773579065,0.389505664529388,0.07225198953341451,0.3938188857923487,28071,11929,0.70
sequences,1,0.5,16,12,,10.74,q2,"(100, 100)",3018,0.09070685255388403,0.40206746050220393,0.07225198953341451,0.3938188857923487,28071,11929,0.70
sequences,1,0.5,16,12,,10.74,q3,"(100, 100)",2969,0.06132022480808716,0.3821867867950076,0.07225198953341451,0.3938188857923487,28071,11929,0.70
sequences,1,0.5,16,12,,10.74,q4,"(100, 100)",3015,0.0788572112752912,0.39997185341965946,0.07225198953341451,0.3938188857923487,28071,11929,0.70
sequences,1,0.5,17,12,,10.74,q1,"(100, 100)",2948,0.06447993640637197,0.3989737973240366,0.07277701377034017,0.3862651598089598,28058,11942,0.70
sequences,1,0.5,17,12,,10.74,q2,"(100, 100)",3019,0.08462032657652847,0.3798674611644836,0.07277701377034017,0.3862651598089598,28058,11942,0.70
sequences,1,0.5,17,12,,10.74,q3,"(100, 100)",3036,0.06271767183776883,0.39118536521945113,0.07277701377034017,0.3862651598089598,28058,11942,0.70
sequences,1,0.5,17,12,,10.74,q4,"(100, 100)",2939,0.07932515423117116,0.3740505232170834,0.07277701377034017,0.3862651598089598,28058,11942,0.70
